"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000203886",18.3390886016212,-1.10923934654512,0.338011785375542,-3.28165878983396,0.00103198400484422,0.0143280480534042,NA,NA
"ENSG00000065621.10",1418.54502713329,-0.5567815583821,0.196407419525659,-2.83482955851044,0.00458501401905939,0.0466383030825477,NA,NA
"ENSG00000197142",1551.95152228482,0.782300070757825,0.203344951758814,3.84715757136527,0.000119496121013302,0.00225838514622193,"ACSL5","51703"
"ENSG00000232934",20.4579078819762,1.21795758010284,0.351115444316675,3.46882371543973,0.000522742336864268,0.00812670490931207,NA,NA
"ENSG00000148737.11",2400.40522927051,-0.374120110964893,0.128692712495363,-2.90708077956142,0.00364818975056376,0.039075460545632,NA,NA
"ENSG00000227165",16.5997018018061,-1.17558266439646,0.373644824490755,-3.14625705306818,0.00165374589611195,0.0209474480174181,"WDR11-AS1","283089"
"ENSG00000138161",114.829823629658,1.00175393651564,0.326222937686748,3.07076486901593,0.00213511217810283,0.0256085705969012,"CUZD1","50624"
"ENSG00000255624",23.5603642625773,3.2564765775499,0.501322006202606,6.49577823686005,8.26052640051453e-11,6.03488844458547e-09,NA,NA
"ENSG00000154473.13",4267.33215542638,0.466773440522791,0.101470895986472,4.60007212890895,4.22344675047897e-06,0.000117378149203953,NA,NA
"ENSG00000148848.10",160.612982715336,1.22551771253183,0.316762131431147,3.86888958915283,0.000109332133874116,0.00208994821527038,NA,NA
"ENSG00000148773",422.886314337168,3.5469172250011,0.553533673490402,6.40777136941896,1.47662112571308e-10,1.01845575793269e-08,"MKI67","4288"
"ENSG00000171811",718.005546006725,-0.751841880188502,0.225362017184672,-3.33615171527511,0.000849467923528003,0.0121679925160295,"CFAP46","54777"
"ENSG00000151650",172.782404000258,1.12828158743239,0.359238629565473,3.14075796580432,0.0016851123041528,0.021217130976417,"VENTX","27287"
"ENSG00000151651.11",977.505065114195,1.46121245478522,0.279914340018225,5.22021292188919,1.78717539695835e-07,6.63406126519078e-06,NA,NA
"ENSG00000148832.10",309.325509512859,0.717686883088253,0.174735708769316,4.10727085003407,4.00361651837405e-05,0.000868768531646093,NA,NA
"ENSG00000174885",70.7048629271928,3.03962711251101,0.623159150574556,4.87777016466574,1.07291837768885e-06,3.38690168464679e-05,"NLRP6","171389"
"ENSG00000185187",3605.42227163873,0.885025495185798,0.260840099933605,3.39298096960963,0.000691364411544567,0.0102512433689585,"SIGIRR","59307"
"ENSG00000185101",1653.83626975878,1.64122244435981,0.336469930879924,4.87776854254924,1.07292719867833e-06,3.38690168464679e-05,"ANO9","338440"
"ENSG00000255158",24.0720120514038,-1.32394453977634,0.398739350146408,-3.3203257699302,0.000899124618585803,0.0127814294177103,NA,NA
"ENSG00000255153",178.411807210904,-0.831916074618062,0.274007887067274,-3.03610265938736,0.00239657751111745,0.0280726931835496,"TOLLIP-AS1","255512"
"ENSG00000174672.11",250.898304283885,-0.907117265917141,0.294960537213351,-3.07538518368307,0.00210230854775559,0.0253370886608183,NA,NA
"ENSG00000235027",71.3756755248739,1.13998257707915,0.385834168424049,2.95459207704555,0.00313082712175651,0.0347927537938235,NA,NA
"ENSG00000130598.11",42.4470025630849,1.66729263616164,0.438685420057313,3.80065659794168,0.000144313182263843,0.00266767284240115,NA,NA
"ENSG00000184682",213.579220496324,2.00109050772187,0.456717205094033,4.38146512853587,1.17883912993559e-05,0.000290605138933853,NA,NA
"ENSG00000110665",422.780975412111,3.14563512649935,0.410974003842518,7.65409757573069,1.94674424487056e-14,2.90394802280303e-12,"C11orf21","29125"
"ENSG00000064201.11",155.046151130524,2.20832010759994,0.356569108483145,6.19324572729869,5.89377348852219e-10,3.5200205460686e-08,NA,NA
"ENSG00000070985",358.078026831726,-1.05310558523467,0.306928248266856,-3.43111326891963,0.00060110955030892,0.00915421913461903,"TRPM5","29850"
"ENSG00000177105",1901.08741207058,0.51773203295729,0.161703244171973,3.20174178080606,0.00136599386404612,0.0179402764978244,"RHOG","391"
"ENSG00000132109",940.151688598564,0.488233612952474,0.166828848817954,2.92655386890095,0.00342740143988862,0.0372243884118211,"TRIM21","6737"
"ENSG00000132274.11",5280.90381548327,1.62906515297196,0.286468560028207,5.68671533382774,1.29506061311371e-08,6.10811529173278e-07,NA,NA
"ENSG00000132254",3582.21626694846,-0.415175054272407,0.141563874462737,-2.93277544040158,0.00335946781053677,0.0367103412673034,"ARFIP2","23647"
"ENSG00000166340.10",8902.93288933625,0.454136042408411,0.152734613828199,2.97336688145386,0.00294552142664429,0.0331935218535965,NA,NA
"ENSG00000241678",9.57935074620475,2.04754577888839,0.537602955609573,3.80865796499711,0.000139723073282612,0.00259629108129776,NA,NA
"ENSG00000254838",1375.24021299922,3.15966086307072,0.370321986664744,8.53219894267633,1.43591849435767e-17,4.65179575263021e-15,"GVINP1","387751"
"ENSG00000130413.11",1391.88917552495,-0.67115783138133,0.211909621588521,-3.16718904196131,0.00153920224983994,0.0197954861056541,NA,NA
"ENSG00000133805.11",1023.76498400759,1.22639521537534,0.234723797131109,5.22484396710026,1.74302028568796e-07,6.50024960495167e-06,NA,NA
"ENSG00000110328",4522.48374243865,-0.694408280391936,0.238039265778385,-2.91720056403816,0.00353188585359642,0.0380447499691506,"GALNT18","374378"
"ENSG00000152270",374.978129007175,2.61562511797502,0.440621841476418,5.93621303295064,2.91680753686287e-09,1.55137398544388e-07,"PDE3B","5140"
"ENSG00000186104",826.025403825778,0.453872551701044,0.150133691613177,3.02312257045179,0.00250180889737671,0.0291033786567522,"CYP2R1","120227"
"ENSG00000110680",4080.66286727662,-4.83586348532766,1.57714130173931,-3.06622081356602,0.00216783153616582,0.025923450047692,"CALCA","796"
"ENSG00000213785",1.22174964261247,-2.754884270908,0.914955374258751,-3.01094932978547,0.00260432307905809,0.0300128817073485,NA,NA
"ENSG00000011405",6680.35592711119,-0.418032644232873,0.135870702004276,-3.07669451961554,0.0020930968512743,0.0252842946192352,"PIK3C2A","5286"
"ENSG00000129173",34.3984364890323,3.17089028286694,0.641714815389248,4.94127641566693,7.76127833903957e-07,2.51943035313438e-05,"E2F8","79733"
"ENSG00000185238",1461.8738362027,-0.705746388100918,0.203207766124405,-3.47302862267998,0.000514620469787189,0.00802377623092597,"PRMT3","10196"
"ENSG00000183161",518.694902091089,0.537574441136161,0.165754007716206,3.24320629433324,0.00118192599330788,0.0160214414443662,"FANCF","2188"
"ENSG00000134343",69.6996953329507,-1.17328216054191,0.414056860539203,-2.83362569820485,0.00460232038731882,0.0467550267539086,"ANO3","63982"
"ENSG00000205213",1720.66262195522,-0.496006711247795,0.174860005070325,-2.83659325669305,0.0045597659901419,0.0464403984870851,"LGR4","55366"
"ENSG00000186714",3.72082207494265,1.98797201617438,0.648957563713081,3.0633312982747,0.00218887583066921,0.0261263958471242,"CCDC73","493860"
"ENSG00000176148.11",450.225906481108,0.396408048027999,0.122345144390756,3.24007993943688,0.00119496193784069,0.0161682926440352,NA,NA
"ENSG00000213713",145.000417736003,0.587619029549911,0.206999665548278,2.83874385977142,0.00452914970178453,0.0462019367797816,NA,NA
